t_ms,ax_mps2,ay_mps2,az_mps2
12156,1.0591,-0.9414,9.8067
12176,0.9807,-1.2160,9.2967
12196,0.8630,-1.3337,9.9243
12216,0.9022,-1.0983,9.9243
12236,0.7061,-0.8238,9.6890
12256,0.9414,-0.7453,9.9636
12276,0.9022,-0.7453,9.4144
12296,0.8238,-1.0983,9.9636
12316,0.8238,-1.0983,9.6497
12336,0.6276,-1.0591,9.5321
12356,0.7453,-0.6276,10.1597
12376,0.3923,-0.5492,9.6105
12396,0.4707,-0.5492,9.8459
12416,0.5492,-0.3530,9.6497
12436,0.5492,-0.4315,9.4928
12456,0.6276,-0.5099,10.1597
12476,0.4707,-0.4315,9.6497
12496,0.5492,-0.6276,9.8067
12516,0.5099,-0.3923,9.8459
12536,0.4315,-0.3138,9.6105
12556,0.5099,-0.7453,10.0420
12576,0.4707,-0.4707,9.6497
12596,0.4707,-0.4315,9.7674
12616,0.5884,-0.6669,9.9243
12636,0.2746,-0.4707,9.4928
12656,0.7453,-0.5884,9.9243
12676,0.2354,-0.5099,9.7674
12696,0.3138,-0.4315,9.8067
12716,0.6669,-0.3923,9.8851
12736,0.5099,-0.5492,9.7674
12756,0.7845,-0.3923,9.8851
12776,0.1177,-0.5492,9.8067
12796,0.5492,-0.3923,9.8067
12816,0.8238,-0.4315,9.8067
12836,0.2746,-0.5492,9.6890
12856,0.7061,-0.7061,9.7674
12876,0.3923,-0.5492,9.9636
12896,0.5099,-0.3923,9.5713
12916,0.6276,-0.5884,9.9636
12936,0.4315,-0.5099,9.5321
12956,0.4315,-0.3138,9.7282
12976,0.7061,-0.6276,10.0028
12996,0.4707,-0.4707,9.7674
13016,0.5492,-0.2354,10.0028
13036,0.5099,-0.6669,9.7674
13056,0.2746,-0.5884,9.8067
13076,0.5099,-0.5884,10.1205
13096,0.5884,-0.4707,9.7282
13116,0.5492,-0.4315,9.8067
13136,0.5492,-0.5492,9.6890
13156,0.4315,-0.4707,9.6105
13176,0.5099,-0.6669,10.2774
13196,0.5099,-0.5492,9.4928
13216,0.3923,-0.5492,9.9636
13236,0.5099,-0.4707,9.9636
13256,0.5492,-0.1961,9.3359
13276,0.7061,-0.6669,10.1989
13296,0.3923,-0.4707,9.6105
13316,0.6276,-0.2746,9.6105
13336,0.6276,-0.5492,10.3558
13356,0.3138,-0.5884,9.4144
13376,0.4707,-0.3138,9.9243
13396,0.2746,-0.6276,9.7282
13416,0.3923,-0.4315,9.6497
13436,0.5099,-0.2746,10.0028
13456,0.3530,-0.7061,9.2575
13476,0.7061,-0.3530,10.0812
13496,0.4315,-0.3138,9.9243
13516,0.5492,-0.4315,9.5713
13536,0.7453,-0.4315,9.9636
13556,0.3138,-0.5099,9.3359
13576,0.4707,-0.4315,10.4735
13596,0.5099,-0.5492,9.9636
13616,0.4315,-0.4315,9.4144
13636,0.5884,-0.4315,10.2774
13656,0.5492,-0.5884,9.3752
13676,0.5099,-0.3138,9.6497
13696,0.4315,-0.6276,10.3166
13716,0.4707,-0.3530,9.3359
13736,0.5492,-0.1569,9.9243
13756,0.3923,-0.7845,9.3752
13776,0.4315,-0.3530,10.0420
13796,0.1961,-0.4707,9.6105
13816,0.3923,-0.7453,9.8459
13836,0.7845,-0.0785,9.6497
13856,0.3530,-0.5492,9.2575
13876,0.4707,-0.6276,10.3950
13896,0.7845,-0.4315,9.7282
13916,0.2746,-0.7061,9.0613
13936,0.4707,-0.0392,10.1597
13956,0.3530,-0.4707,9.1790
13976,0.1961,-0.6276,9.9636
13996,0.6669,-0.5884,9.8851
14016,0.2746,-0.3138,9.1398
14036,0.3923,-0.3923,10.1597
14056,0.7845,-0.7061,9.8851
14076,0.2746,-0.3138,9.5713
14096,0.5099,-0.4707,9.8851
14116,0.2746,-0.6669,9.3752
14136,0.7453,-0.2354,10.0420
14156,0.3923,-0.5884,9.7282
14176,0.5492,-0.2746,9.4144
14196,0.4707,-0.5884,10.1205
14216,0.2354,-0.6669,9.5321
14236,0.5492,-0.2746,9.9636
14256,0.2746,-0.7845,9.8851
14276,0.5884,-0.4315,9.4928
14296,0.6276,-0.2746,10.0028
14316,0.3530,-0.5884,9.5321
14336,0.8630,-0.0785,10.0028
14356,0.5099,-0.4315,9.7674
14376,0.2746,-0.6669,9.6105
14396,0.6276,-0.1961,10.2774
14416,0.3530,-0.2354,9.5713
14436,0.4315,-0.3923,9.9243
14456,0.3530,-0.8238,9.5321
14476,0.1961,-0.7453,8.9829
14496,0.6276,-0.1961,10.4343
14516,0.4707,-0.7453,9.6105
14536,0.5099,-0.3530,9.6890
14556,0.5099,-0.4707,10.1597
14576,0.4315,-0.3923,9.3752
14596,0.3923,-0.3530,10.2381
14616,0.2746,-0.9022,9.5713
14636,0.3923,-0.3138,9.5321
14656,0.8238,-0.1961,10.2774
14676,0.3923,-0.6669,9.0613
14696,0.5099,-0.4315,9.9636
14716,0.4707,-0.5884,9.5713
14736,0.3923,-0.3138,9.8067
14756,0.6276,-0.0785,10.7481
14776,0.6276,-0.5884,9.1790
14796,0.3138,-0.5099,9.8851
14816,0.4707,-0.5492,10.0028
14836,0.6276,-0.3530,9.5713
14856,0.3923,-0.5884,10.3166
14876,0.2746,-0.5492,9.4144
14896,0.6669,-0.0392,9.9243
14916,0.4707,-0.5884,10.0420
14936,0.3923,-0.5492,9.4536
14956,0.7453,-0.1961,10.2381
14976,0.3530,-0.7845,9.6890
14996,0.5099,-0.2746,9.9243
15016,0.3530,-0.3923,9.9243
15036,0.3530,-0.7061,9.2183
15056,0.5492,-0.3138,10.2381
15076,0.3923,-0.5884,9.7674
15096,0.5884,-0.4707,9.6105
15116,0.5884,-0.4707,10.2774
15136,0.3138,-0.4707,9.2967
15156,0.6276,-0.3138,10.0028
15176,0.5099,-0.6669,10.1597
15196,0.5492,-0.2354,9.4928
15216,0.3923,-0.3923,10.1597
15236,0.5884,-0.6276,9.2575
15256,0.6669,-0.1569,9.8459
15276,0.3138,-0.6669,10.3950
15296,0.5884,-0.4315,9.1398
15316,0.6276,-0.2746,10.0420
15336,0.3923,-0.7061,9.5321
15356,0.5884,-0.2354,9.7674
15376,0.3530,-0.6669,10.0420
15396,0.2354,-0.7061,9.4144
15416,0.6669,-0.1569,10.3166
15436,0.3923,-0.6669,9.5321
15456,0.5492,-0.4707,9.7674
15476,0.5884,-0.5099,10.0812
15496,0.3923,-0.5884,9.5321
15516,0.6669,-0.2746,10.0812
15536,0.4315,-0.5099,9.7674
15556,0.3530,-0.2354,9.7674
15576,0.7061,-0.4315,10.3950
15596,0.4707,-0.9022,8.6299
15616,0.4315,-0.1961,10.2381
15636,0.4707,-0.5884,9.9636
15656,0.3923,-0.6669,9.1790
15676,0.5492,-0.3138,10.3558
15696,0.3530,-0.6276,9.4536
15716,0.5492,-0.3530,9.6890
15736,0.4707,-0.4707,9.8459
15756,0.5099,-0.3530,9.7282
15776,0.6669,-0.2746,10.4735
15796,0.1961,-0.6669,9.6105
15816,0.5492,-0.3530,9.5321
15836,0.5492,-0.5492,10.0028
15856,0.3530,-0.4707,9.4536
15876,0.6669,-0.4315,10.0028
15896,0.2746,-0.6276,9.8459
15916,0.5884,-0.2746,9.6497
15936,0.3923,-0.5099,10.2381
15956,0.4707,-0.6669,9.4536
15976,0.6276,-0.1961,9.9636
15996,0.4315,-0.5492,9.8067
16016,0.6276,-0.4707,9.3752
16036,0.5492,-0.2746,9.9636
16056,0.6276,-0.5884,9.4928
16076,0.5492,-0.3138,10.4735
16096,0.3530,-0.4315,9.9636
16116,0.3923,-0.5492,9.1006
16136,0.7845,-0.1177,10.0028
16156,0.5099,-0.6276,9.4144
16176,0.2746,-0.6276,9.6890
16196,0.5099,-0.4707,10.0028
16216,0.3923,-0.4315,9.6105
16236,0.4707,-0.2354,10.3166
16256,0.5099,-0.5884,9.5321
16276,0.3138,-0.3138,9.5713
16296,0.5099,-0.5884,10.0420
16316,0.2746,-0.6669,9.6105
16336,0.5099,-0.2354,9.9243
16356,0.5099,-0.6669,9.5321
16376,0.3530,-0.3530,10.0812
16396,0.7453,-0.3138,10.1989
16416,0.3923,-0.6669,9.4536
16436,0.4707,-0.1569,10.3166
16456,0.7453,-0.3923,9.3752
16476,0.1961,-0.6669,9.5713
16496,0.7845,-0.1961,10.2774
16516,0.4315,-0.4707,9.2575
16536,0.4707,-0.1961,9.9243
16556,0.6276,-0.7845,9.4536
16576,0.3530,-0.1569,10.0420
16596,0.5492,-0.2354,9.9243
16616,0.2746,-0.7061,9.1006
16636,0.3923,-0.1177,10.3166
16656,0.4707,-0.5099,9.6105
16676,0.5099,-0.5492,9.6890
16696,0.3923,-0.5099,10.2381
16716,0.3138,-0.4315,9.2183
16736,0.6276,-0.4315,10.1205
16756,0.3138,-0.5492,9.8851
16776,0.5884,-0.0785,9.4536
16796,0.6276,-0.3923,10.0028
16816,0.3923,-0.5099,9.2183
16836,0.6669,-0.1177,10.0812
16856,0.5099,-0.5492,9.5321
16876,0.4315,-0.5492,9.3752
16896,0.7061,-0.3138,10.3558
16916,0.2746,-0.5099,10.0420
16936,0.5884,-0.3530,9.8459
16956,0.7061,-0.2746,9.8067
16976,0.4315,-0.4315,9.1398
16996,0.5099,-0.3923,10.1205
17016,0.5492,-0.5099,9.3752
17036,0.2354,-0.5492,9.7674
17056,0.5492,-0.4315,10.0028
17076,0.3138,-0.5492,9.2183
17096,0.5492,-0.4315,10.1989
17116,0.3530,-0.5099,9.7674
17136,0.5099,-0.4707,9.8067
17156,0.5099,-0.5884,10.1597
17176,0.3923,-0.4315,9.5713
17196,0.6669,-0.1177,10.0028
17216,0.5492,-0.5884,9.3359
17236,0.3923,-0.5099,9.5713
17256,0.4315,-0.3138,10.0028
17276,0.5099,-0.6276,9.2183
17296,0.5884,-0.3138,9.9243
17316,0.3138,-0.4707,9.8851
17336,0.6276,-0.4707,9.0221
17356,0.5099,-0.3923,10.4343
17376,0.2746,-0.6276,9.6105
17396,0.7845,-0.3138,9.4536
17416,0.2746,-0.7061,10.0420
17436,0.3923,-0.4707,9.4928
17456,0.7453,-0.2746,10.2381
17476,0.3138,-0.6669,9.6890
17496,0.5099,-0.2746,9.6890
17516,0.5492,-0.5492,10.0812
17536,0.3138,-0.5492,9.4144
17556,0.5492,-0.2746,10.3558
17576,0.3138,-0.7845,9.6497
17596,0.4707,-0.3923,9.4928
17616,0.6276,-0.3138,10.0028
17636,0.3923,-0.6669,9.2575
17656,0.6669,-0.3138,9.8851
17676,0.5492,-0.5099,9.8851
17696,0.3923,-0.4707,9.4928
17716,0.6276,-0.2746,10.3558
17736,0.5099,-0.3923,9.4928
17756,0.3923,-0.4315,9.8067
17776,0.3923,-0.5884,10.0420
17796,0.3923,-0.4315,9.1006
17816,0.5492,-0.3138,10.5912
17836,0.3530,-0.4707,9.5321
17856,0.5884,-0.2354,9.5713
17876,0.5099,-0.5492,10.1205
17896,0.3530,-0.5099,9.3359
17916,0.6276,-0.2746,10.1597
17936,0.3530,-0.8238,9.7674
17956,0.3530,-0.3923,9.8067
17976,0.4315,-0.4315,9.8067
17996,0.2746,-0.6669,9.4928
18016,0.5884,-0.2746,10.2774
18036,0.1961,-0.6276,9.6890
18056,0.4315,-0.5099,9.7282
18076,0.6276,-0.4707,10.5912
18096,0.2746,-0.6276,9.1006
18116,0.5884,-0.3530,10.0812
18136,0.8238,-0.3923,9.6890
18156,0.3530,-0.4707,9.5713
18176,0.4315,-0.5099,10.0028
18196,0.3923,-0.5099,9.6890
18216,0.4707,-0.2746,9.9636
18236,0.3923,-0.7845,10.1205
18256,0.3138,-0.5099,9.4536
18276,0.6276,-0.2354,10.0420
18296,0.2746,-0.7845,9.6105
18316,0.7453,-0.1177,9.8851
18336,0.4315,-0.4315,10.0028
18356,0.3923,-0.5884,9.2183
18376,0.5884,-0.1569,10.2381
18396,0.4707,-0.5884,9.7674
18416,0.4707,-0.6276,9.5713
18436,0.5884,-0.4315,10.2774
18456,0.3923,-0.5099,9.4928
18476,0.4707,-0.3923,9.9243
18496,0.4315,-0.5884,10.1989
18516,0.4707,-0.3530,9.5321
18536,0.6276,-0.3138,10.6696
18556,0.2354,-0.6276,9.4144
18576,0.7061,-0.0785,10.0812
18596,0.5884,-0.5099,10.0028
18616,0.5884,-0.4315,8.9437
18636,0.7845,-0.0785,9.9636
18656,0.5099,-0.5884,8.9437
18676,0.6276,-0.1177,9.8851
18696,0.5099,-0.5099,10.1205
18716,0.2746,-0.7453,9.1006
18736,0.5492,-0.1961,10.3950
18756,0.3138,-0.7453,9.5713
18776,0.3530,-0.6669,9.4928
18796,0.6276,-0.3530,10.3166
18816,0.4707,-0.3923,9.4928
18836,0.5884,-0.5492,9.7282
18856,0.2746,-0.7061,9.8851
18876,0.4707,-0.2746,9.6890
18896,0.5884,-0.6276,9.8067
18916,0.2354,-0.5884,9.2183
18936,0.6669,-0.1177,10.5912
18956,0.9022,-0.4707,9.7674
18976,0.5099,-0.0392,9.9636
18996,0.7845,-0.0392,10.3166
19016,0.4707,-0.4315,9.3752
19036,0.5884,-0.3138,10.3950
19056,0.4315,-0.5884,9.5713
19076,0.3923,-0.6276,9.6105
19096,0.4707,-0.5099,9.8459
19116,0.3138,-0.3530,9.4144
19136,0.7453,-0.3138,10.1597
19156,0.3923,-0.6276,9.6497
19176,0.4315,-0.4315,9.8067
19196,0.6669,-0.3923,10.1205
19216,0.3138,-0.6669,9.1006
19236,0.3923,-0.3530,10.4343
19256,0.5099,-0.5099,9.6105
19276,0.3923,-0.5492,9.6105
19296,0.5884,-0.5492,10.2774
19316,0.2354,-0.3138,9.1398
19336,0.4315,-0.2354,10.0420
19356,0.3530,-0.7453,9.8067
19376,0.1961,-0.5099,9.4144
19396,0.7845,-0.2354,10.1989
19416,0.4315,-0.4707,9.3752
19436,0.4315,-0.3923,9.4536
19456,0.5884,-0.4707,10.3166
19476,0.5099,-0.1177,9.9243
19496,0.6669,-0.3923,10.0420
19516,0.3923,-0.6669,9.0221
19536,0.5492,-0.1177,9.9243
19556,0.5884,-0.5492,9.9243
19576,0.2354,-0.5492,9.5321
19596,0.6276,-0.3138,10.3166
19616,0.3530,-0.7453,9.6105
19636,0.7061,-0.3138,9.7282
19656,0.8238,-0.4707,9.8459
19676,0.1961,-0.6669,9.6105
19696,0.7061,-0.3530,10.0028
19716,0.5492,-0.6669,9.3359
19736,0.3530,-0.5884,9.3752
19756,0.5099,-0.5492,10.1597
19776,0.5492,-0.5492,9.2183
19796,0.4315,-0.3530,10.1989
19816,0.4707,-0.5492,9.6890
19836,0.4707,-0.3138,9.7674
19856,0.4707,-0.3923,10.2774
19876,0.4707,-0.5099,9.1398
19896,0.5099,-0.3530,9.8459
19916,0.4315,-0.7453,9.9243
19936,0.5099,-0.5099,9.4928
19956,0.5884,-0.3138,10.2774
19976,0.3530,-0.6669,9.5321
19996,0.7453,-0.2746,9.7282
20016,0.4315,-0.4707,10.0420
20036,0.3923,-0.3530,9.4144
20056,0.7061,-0.3530,10.0812
20076,0.2746,-0.7845,9.6497
20096,0.4707,-0.3138,9.7282
20116,0.5492,-0.5099,10.1597
20136,0.1177,-0.7453,9.6105
20156,0.7061,-0.3138,10.1205
20176,0.5492,-0.5884,10.0028
20196,0.5492,-0.1569,9.6890
20216,0.8238,-0.1961,10.0812
20236,0.3923,-0.7845,9.1398
20256,0.3923,-0.5492,10.2381
20276,0.5492,-0.4707,10.1205
20296,0.4707,-0.4707,9.6105
20316,0.3923,-0.4315,10.3558
20336,0.3923,-0.3923,9.0613
20356,0.5492,-0.3530,10.0028
20376,0.4315,-0.7453,10.1205
20396,0.3530,-0.4315,9.3752
20416,0.5884,-0.2746,10.2381
20436,0.3138,-0.5099,9.5321
20456,0.4315,-0.4315,9.4928
20476,0.3923,-0.8630,10.1597
20496,0.3530,-0.7453,9.6105
20516,0.6669,-0.4315,9.8851
20536,0.2354,-0.8238,9.6497
20556,0.4707,-0.3923,10.0028
20576,0.5884,-0.4707,9.9636
20596,0.1569,-0.8238,9.4928
20616,0.6669,-0.0785,10.1989
20636,0.3923,-0.5099,9.4144
20656,0.5099,-0.5884,9.2575
20676,0.5492,-0.4315,10.0420
20696,0.2746,-0.6669,9.5321
20716,0.4315,-0.4707,10.3558
20736,0.3923,-0.5492,9.7282
20756,0.5099,-0.3923,9.3752
20776,0.4315,-0.5884,10.2774
20796,0.3138,-0.7845,9.4536
20816,0.3923,-0.2354,9.7674
20836,0.4707,-0.6276,10.0028
20856,0.4315,-0.4315,9.4144
20876,0.4315,-0.3530,10.0028
20896,0.3138,-0.8630,9.4928
20916,0.4315,-0.2746,9.8459
20936,0.5099,-0.5099,10.0420
20956,0.3530,-0.7061,9.2183
20976,0.5884,-0.3530,10.1989
20996,0.2354,-0.6669,9.7282
21016,0.3530,-0.5099,9.3752
21036,0.6276,-0.5492,10.0420
21056,0.3530,-0.6276,9.5713
21076,0.3923,-0.5099,9.8067
21096,0.5884,-0.6669,9.8459
21116,0.3530,-0.3530,9.8851
21136,0.5492,-0.7061,10.0812
21156,0.3923,-0.7061,9.1398
21176,0.5099,-0.1961,9.9243
21196,0.5492,-0.8238,10.1597
21216,0.3530,-0.4707,9.4536
21236,0.7453,-0.2354,10.2774
21256,0.1569,-0.7061,9.8459
21276,0.6669,-0.2354,9.4144
21296,0.4707,-0.5884,9.8459
21316,0.2354,-0.8630,9.6890
21336,0.9414,-0.2354,10.1205
21356,0.2354,-0.6276,9.5321
21376,0.6276,-0.2746,9.4144
21396,0.4707,-0.3138,10.1205
21416,0.1569,-0.5492,9.5321
21436,0.8238,-0.2746,9.8067
21456,0.5099,-0.5492,9.5321
21476,0.4315,-0.3530,9.6890
21496,0.9022,-0.3138,9.7674
21516,0.3923,-0.5492,9.5321
21536,0.4315,-0.2746,10.2381
21556,0.4315,-0.7845,9.4536
21576,0.4315,-0.3530,9.8459
21596,0.5884,-0.2354,10.0420
21616,0.5099,-0.5492,9.2967
21636,0.4707,-0.3923,10.2774
21656,0.3530,-0.5492,9.5713
21676,0.6669,-0.1961,10.0028
21696,0.6276,-0.4707,9.7674
21716,0.3530,-0.5099,9.4144
21736,0.5492,-0.4315,10.3166
21756,0.5884,-0.7453,9.5713
21776,0.4707,-0.2746,9.8851
21796,0.4315,-0.1961,9.8459
21816,0.3923,-0.5492,9.2967
21836,0.7061,-0.3138,10.1989
21856,0.4707,-0.5099,9.4536
21876,0.5492,-0.3923,9.9243
21896,0.2354,-0.5492,10.2774
21916,0.2354,-0.3923,8.9829
21936,0.6669,-0.2746,10.1989
21956,0.4315,-0.6276,9.6497
21976,0.6276,-0.3138,9.3752
21996,0.5492,-0.5099,10.6304
22016,0.4707,-0.5099,9.5713
22036,0.6276,-0.1961,9.7282
22056,0.3923,-0.6276,9.7674
22076,0.2746,-0.5492,9.4536
22096,0.4707,-0.4315,9.9243
22116,0.4707,-0.5884,9.5713
22136,0.6276,-0.2746,9.9243
22156,0.3923,-0.5884,9.6890
22176,0.2746,-0.5884,9.4536
22196,0.5492,-0.0785,10.3166
22216,0.5492,-0.5492,9.4144
22236,0.1961,-0.5492,10.3558
22256,0.5884,-0.5492,9.6497
22276,0.3923,-0.5884,9.1790
22296,0.5884,-0.1961,10.3558
22316,0.7061,-0.4707,9.6890
22336,0.3923,-0.3138,9.6105
22356,0.5099,-0.4707,10.2381
22376,0.3923,-0.5884,9.3752
22396,0.5099,-0.1961,10.1205
22416,0.3530,-0.7453,9.9636
22436,0.4315,-0.6276,9.1006
22456,0.4707,-0.3138,10.3558
22476,0.4707,-0.5884,9.7674
22496,0.7061,-0.1569,9.7282
22516,0.5099,-0.4707,9.8851
22536,0.3923,-0.5099,9.1398
22556,0.5492,-0.2746,10.7089
22576,0.3923,-0.5884,9.2575
22596,0.4315,-0.4707,9.7674
22616,0.5492,-0.4707,10.1205
22636,0.3923,-0.3530,9.4144
22656,0.5884,-0.3923,10.0812
22676,0.4707,-0.6276,9.8851
22696,0.3138,-0.5099,9.6497
22716,0.6276,-0.3530,9.9243
22736,0.5492,-0.4315,9.5321
22756,0.5884,-0.1961,10.4343
22776,0.3138,-0.8238,9.5713
22796,0.6669,-0.3923,9.2967
22816,0.6669,-0.1569,10.1597
22836,0.3138,-0.5884,9.2575
22856,0.8238,-0.2746,10.0420
22876,0.3530,-0.6669,9.9636
22896,0.3923,-0.6276,9.2967
22916,0.5492,-0.3530,10.1989
22936,0.3138,-0.3923,9.5713
22956,0.8238,-0.1569,9.8067
22976,0.4707,-0.5884,9.6497
22996,0.3138,-0.4707,9.3359
23016,0.8630,-0.3138,10.2774
23036,0.3530,-0.7061,10.1205
23056,0.5099,-0.4315,9.5713
23076,0.5884,-0.8238,9.7282
23096,0.1569,-0.6669,9.3752
23116,0.5492,-0.4707,10.1989
23136,0.3138,-0.8630,10.0420
23156,0.3923,-0.3138,9.3359
23176,0.4707,-0.4315,9.9243
23196,0.4315,-0.3923,9.7674
23216,0.5492,-0.2354,10.3166
23236,0.2746,-0.7845,9.6497
23256,0.5884,-0.4707,9.3359
23276,0.5884,-0.4315,10.0812
23296,0.3530,-0.5492,9.4144
23316,0.5884,-0.3923,10.1989
23336,0.3923,-0.7845,10.0812
23356,0.2746,-0.4707,9.3359
23376,0.8238,-0.2354,10.3166
23396,0.3530,-0.5492,9.6497
23416,0.3923,-0.3923,9.7282
23436,0.4707,-0.6669,10.1205
23456,0.3923,-0.5099,9.4144
23476,0.5492,-0.1961,10.2774
23496,0.2746,-0.5099,9.8459
23516,0.7061,-0.2746,9.3359
23536,0.7845,-0.3923,10.1989
23556,0.3530,-0.4315,9.5713
23576,0.5099,-0.5099,10.0028
23596,0.5884,-0.5099,9.4144
23616,0.5492,-0.2354,9.9243
23636,0.7453,-0.6276,10.2381
23656,0.4315,-0.5099,8.9829
23676,0.5099,-0.3138,10.3166
23696,0.4315,-0.6669,9.9243
23716,0.3923,-0.3138,9.5321
23736,0.5492,-0.3923,10.3950
23756,0.1961,-0.6669,9.2183
23776,0.5099,-0.1569,10.0420
23796,0.5099,-0.6669,9.9636
23816,0.4315,-0.3923,9.5713
23836,0.6669,-0.2354,10.0812
23856,0.3923,-0.7453,9.7282
23876,0.6669,-0.4315,9.8067
23896,0.6276,-0.1569,9.5321
23916,0.2746,-0.7061,9.8851
23936,0.9022,-0.5492,9.9636
23956,0.2354,-0.5492,9.8459
23976,0.6669,-0.1569,9.6497
23996,1.0591,-0.1569,10.1205
24016,0.1961,-0.7061,9.2575
24036,0.5884,-0.3530,9.9243
